TESTOPID	TESTNAME	TESTSTART	TESTEND	PRODUCTTESTID	SERIALNUMBER	REVTIMEORDER	OPERATIONREPORT	FIRMWARE_VERSION	KALMAN_FILTER	MAG_DECL	ACC_GAIN_X	ACC_GAIN_Y	ACC_GAIN_Z	ACC_OFFSET_X	ACC_OFFSET_Y	ACC_OFFSET_Z	GYRO_GAIN_X	GYRO_GAIN_Y	GYRO_GAIN_Z	MAG_XMIN	MAG_XMAX	MAG_YMIN	MAG_YMAX	MAG_ZMIN	MAG_ZMAX	MAG_ROT_XX	MAG_ROT_XY	MAG_ROT_XZ	MAG_ROT_YX	MAG_ROT_YY	MAG_ROT_YZ	MAG_ROT_ZX	MAG_ROT_ZY	MAG_ROT_ZZ	GYRO_ROT_XX	GYRO_ROT_XY	GYRO_ROT_XZ	GYRO_ROT_YX	GYRO_ROT_YY	GYRO_ROT_YZ	GYRO_ROT_ZX	GYRO_ROT_ZY	GYRO_ROT_ZZ	ACC_ROT_XX	ACC_ROT_XY	ACC_ROT_XZ	ACC_ROT_YX	ACC_ROT_YY	ACC_ROT_YZ	ACC_ROT_ZX	ACC_ROT_ZY	ACC_ROT_ZZ
A01998547	AHRS-CALIBRATION-v3	2017/08/07-05:40:13	2017/08/07-05:40:13	A01998548	77	3	OK	4.1	False	0.0	0.001	0.001	0.001	0.008687	-0.0040995	-0.0021244	8.66	8.66	8.66	-1.0099	0.99013	-1.0168	0.98325	0.98426	-1.0157	0.96985	-0.002392	-0.0019195	-0.002392	0.9692	-0.0041885	-0.0019195	-0.0041885	1.0639	1	0	0	0	1	0	0	0	1	1.0068	-0.028456	-0.0014137	-0.028456	0.99315	-0.0021445	-0.0014137	-0.0021445	1.001
A01435965	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01435966	78	1	OK		False	0.0	0.001	0.001	0.001	0.030067	0.030408	-0.030530	8.66	8.66	8.66	-0.109708	0.114191	-0.109654	0.114245	0.10899400	-0.10953400	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01434074	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01434075	78	2	OK		False	0.0	0.001	0.001	0.001	0.030067	0.030408	-0.030530	8.66	8.66	8.66	-0.109708	0.114191	-0.109654	0.114245	0.10899400	-0.10953400																			1	0	0	0	1	0	0	0	1
A01434076	AHRS-CALIBRATION-v1	2016/04/21-10:00:00	2016/04/21-10:00:00	A01434077	78	3	OK		False																																											
A01553674	AHRS-CALIBRATION-v2	2016/06/11-11:08:38	2016/06/12-11:07:38	A01553675	80	1	OK	2.0	False	0.0	0.001	0.001	0.001	-0.032	0.016	0.051	8.66	8.66	8.66	-0.173903	0.140097	-0.180899	0.133101	0.132872	-0.177128	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01485773	AHRS-CALIBRATION-v1	2016/06/11-11:08:38	2016/06/12-11:07:38	A01485774	80	2	OK		False	0.0	0.001	0.001	0.001	-0.032	0.016	0.051	8.66	8.66	8.66	-0.173903	0.140097	-0.180899	0.133101	0.132872	-0.177128	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01998549	AHRS-CALIBRATION-v3	2017/08/07-05:39:22	2017/08/07-05:39:22	A01998550	81	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.00045083	-0.003095	0.020484	8.66	8.66	8.66	-1.0233	0.97668	-1.0345	0.96547	0.97653	-1.0235	0.96416	0.00065741	-0.0026302	0.00065741	0.96029	-0.0086569	-0.0026302	-0.0086569	1.0801	1	0	0	0	1	0	0	0	1	0.99297	-0.002451	-0.0034131	-0.002451	1.0094	-0.0075034	-0.0034131	-0.0075034	0.99782
A02006194	AHRS-CALIBRATION-v3	2017/03/28-02:16:56	2017/03/28-02:16:56	A02006195	81	2	OK	0	False	0.0	0.001	0.001	0.001	0.00045083	-0.003095	0.020484	8.66	8.66	8.66	-1.0233	0.97668	-1.0345	0.96547	0.97653	-1.0235	0.96416	0.00065741	-0.0026302	0.00065741	0.96029	-0.0086569	-0.0026302	-0.0086569	1.0801	1	0	0	0	1	0	0	0	1	0.99297	-0.002451	-0.0034131	-0.002451	1.0094	-0.0075034	-0.0034131	-0.0075034	0.99782
A02004966	AHRS-CALIBRATION-v3	2017/03/28-02:16:56	2017/03/28-02:16:56	A02004967	81	3	OK	0	False	0.0	0.001	0.001	0.001	0.00045083	-0.003095	0.020484	8.66	8.66	8.66	-1.0233	0.97668	-1.0345	0.96547	0.97653	-1.0235	0.96416	0.00065741	-0.0026302	0.00065741	0.96029	-0.0086569	-0.0026302	-0.0086569	1.0801	1	0	0	0	1	0	0	0	1	0.99297	-0.002451	-0.0034131	-0.002451	1.0094	-0.0075034	-0.0034131	-0.0075034	0.99782
A02009852	AHRS-CALIBRATION-v3	2017/11/29-04:39:28	2017/11/29-04:39:28	A02009853	82	1	OK	0	False	0.0	0.001	0.001	0.001	0.0079535	-0.012729	0.0021504	8.66	8.66	8.66	-0.96152	1.0385	-0.97918	1.0208	1.0213	-0.97871	0.95831	-0.0068363	8.5712e-05	-0.0068363	0.97678	-0.0049654	8.5712e-05	-0.0049654	1.0684	1	0	0	0	1	0	0	0	1	1.0091	-0.016955	-0.00047533	-0.016955	0.99374	-0.0035274	-0.00047533	-0.0035274	0.99751
A02019437	AHRS-CALIBRATION-v3	2018/07/20-12:36:03	2018/07/20-12:36:03	A02019438	85	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.012296	-0.00058301	0.020063	8.66	8.66	8.66	-0.98412	1.0159	-0.97636	1.0236	1.0058	-0.99422	0.97016	-0.0059579	-0.00044209	-0.0059579	0.97846	-0.000363	-0.00044209	-0.000363	1.0535	1	0	0	0	1	0	0	0	1	1.0026	-0.017384	0.00040259	-0.017384	1.0042	-0.00083562	0.00040259	-0.00083562	0.99355
A01521525	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521526	85	2	OK		False	0.0	0.001	0.001	0.001	0.017012	0.017000	-0.012280	8.66	8.66	8.66	-0.101011	0.129431	-0.092752	0.137691	0.1226810	-0.0953592	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01553676	AHRS-CALIBRATION-v2	2016/06/11-11:08:38	2016/06/12-11:07:38	A01553677	88	1	OK	2.0	False	0.0	0.001	0.001	0.001	-0.032	0.016	0.051	8.66	8.66	8.66	-0.176391	0.137609	-0.180424	0.133576	0.137199	-0.172801	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01485789	AHRS-CALIBRATION-v1	2016/06/11-11:08:38	2016/06/12-11:07:38	A01485790	88	2	OK		False	0.0	0.001	0.001	0.001	-0.032	0.016	0.051	8.66	8.66	8.66	-0.176391	0.137609	-0.180424	0.133576	0.137199	-0.172801	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01553589	AHRS-CALIBRATION-v3	2017/02/03-10:51:56	2017/02/03-10:51:56	A01553590	90	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.0047272	0.001792	0.010598	8.66	8.66	8.66	-0.99206	1.0079	-0.99901	1.001	0.99489	-1.0051	0.96407	-0.0062357	-0.0010135	-0.0062357	0.96506	-0.0023256	-0.0010135	-0.0023256	1.0749	1	0	0	0	1	0	0	0	1	1.0088	-0.0051077	0.016901	-0.0051077	1.0022	-0.0027062	0.016901	-0.0027062	0.98936
A01553587	AHRS-CALIBRATION-v1	2017/02/03-10:51:56	2017/02/03-10:51:56	A01553588	90	2	OK		False	0.0	0.001	0.001	0.001	0.0047272	0.001792	0.010598	8.66	8.66	8.66	-0.99206	1.0079	-0.99901	1.001	0.99489	-1.0051	0.96407	-0.0062357	-0.0010135	-0.0062357	0.96506	-0.0023256	-0.0010135	-0.0023256	1.0749	1	0	0	0	1	0	0	0	1	1.0088	-0.0051077	0.016901	-0.0051077	1.0022	-0.0027062	0.016901	-0.0027062	0.98936
A01551671	AHRS-CALIBRATION-v1	2017/02/03-10:51:56	2017/02/03-10:51:56	A01551672	90	3	OK		False	0.0	0.001	0.001	0.001	0.0047272	0.001792	0.010598	8.66	8.66	8.66	-0.99206	1.0079	-0.99901	1.001	0.99489	-1.0051	0.96407	-0.0062357	-0.0010135	-0.0062357	0.96506	-0.0023256	-0.0010135	-0.0023256	1.0749	1	0	0	0	1	0	0	0	1	1.0088	-0.0051077	0.016901	-0.0051077	1.0022	-0.0027062	0.016901	-0.0027062	0.98936
A01435967	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01435968	92	1	OK		False	0.0	0.001	0.001	0.001	0.014000	0.016000	-0.013000	8.66	8.66	8.66	-0.125712	0.098579	-0.135412	0.088879	0.09279140	-0.12458400	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01434078	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01434079	92	2	OK		False	0.0	0.001	0.001	0.001	0.014000	0.016000	-0.013000	8.66	8.66	8.66	-0.125712	0.098579	-0.135412	0.088879	0.09279140	-0.12458400																			1	0	0	0	1	0	0	0	1
A01434080	AHRS-CALIBRATION-v1	2016/04/21-10:00:00	2016/04/21-10:00:00	A01434081	92	3	OK		False																																											
A02009631	AHRS-CALIBRATION-v2	2017/11/22-02:40:13	2017/11/22-02:40:13	A02009632	94	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.006889	-0.011123	-0.026170	8.66	8.66	8.66	-0.118687	0.118401	-0.139007	0.098080	0.98426	-1.0157	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A02009633	AHRS-CALIBRATION-v2	2017/07/11-09:47:44	2017/07/11-09:47:44	A02009634	94	2	OK	4.1	False	0.0	0.001	0.001	0.001	0.006889	0.011123	-0.026170	8.66	8.66	8.66	-0.118687	0.118401	-0.139007	0.098080	1	-1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01521541	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521542	95	1	OK		False	0.0	0.001	0.001	0.001	0.003906	-0.004282	-0.019830	8.66	8.66	8.66	-0.10617	0.130223	-0.114548	0.121844	0.122227	-0.0999886	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A02010792	AHRS-CALIBRATION-v3	2018/01/10-01:27:56	2018/01/10-01:27:56	A02010793	97	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0098299	0.0049478	0.050866	8.66	8.66	8.66	-1.0495	0.95053	-0.98458	1.0154	1.0393	-0.96073	1.0007	-0.077633	-0.0099919	-0.077633	1.0143	0.014054	-0.0099919	0.014054	0.99139	1	0	0	0	1	0	0	0	1	1.0259	0.11873	-0.00024081	0.11873	1.0045	-0.0026253	-0.00024081	-0.0026253	0.98383
A01553591	AHRS-CALIBRATION-v3	2017/02/07-02:42:51	2017/02/07-02:42:51	A01553592	98	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.0062498	0.0034035	0.0043522	8.66	8.66	8.66	-1.0139	0.98607	-1.0231	0.97693	0.9825	-1.0175	0.97025	-0.0015113	-0.008238	-0.0015113	0.96908	-0.0048633	-0.008238	-0.0048633	1.0636	1	0	0	0	1	0	0	0	1	0.99821	-0.023068	-0.00056541	-0.023068	1.0134	0.012372	-0.00056541	0.012372	0.98925
A01551628	AHRS-CALIBRATION-v1	2017/02/07-02:42:51	2017/02/07-02:42:51	A01551629	98	2	OK		False	0.0	0.001	0.001	0.001	0.0062498	0.0034035	0.0043522	8.66	8.66	8.66	-1.0139	0.98607	-1.0231	0.97693	0.9825	-1.0175	0.97025	-0.0015113	-0.008238	-0.0015113	0.96908	-0.0048633	-0.008238	-0.0048633	1.0636	1	0	0	0	1	0	0	0	1	0.99821	-0.023068	-0.00056541	-0.023068	1.0134	0.012372	-0.00056541	0.012372	0.98925
A01553593	AHRS-CALIBRATION-v3	2017/02/16-12:16:07	2017/02/16-12:16:07	A01553594	99	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.0041449	-0.010029	0.018105	8.66	8.66	8.66	-0.98745	1.0125	-0.99023	1.0098	0.99844	-1.0016	0.96542	-0.0036393	0.0024633	-0.0036393	0.96943	0.0011086	0.0024633	0.0011086	1.0685	1	0	0	0	1	0	0	0	1	0.99794	-0.012272	0.0046954	-0.012272	1.004	-0.0018734	0.0046954	-0.0018734	0.99822
A01551640	AHRS-CALIBRATION-v1	2017/02/16-12:16:07	2017/02/16-12:16:07	A01551641	99	2	OK		False	0.0	0.001	0.001	0.001	0.0041449	-0.010029	0.018105	8.66	8.66	8.66	-0.98745	1.0125	-0.99023	1.0098	0.99844	-1.0016	0.96542	-0.0036393	0.0024633	-0.0036393	0.96943	0.0011086	0.0024633	0.0011086	1.0685	1	0	0	0	1	0	0	0	1	0.99794	-0.012272	0.0046954	-0.012272	1.004	-0.0018734	0.0046954	-0.0018734	0.99822
A02006232	AHRS-CALIBRATION-v2	2017/07/11-09:47:44	2017/07/11-09:47:44	A02006233	100	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.004007	0.020381	-0.035550	8.66	8.66	8.66	-0.12633	0.115198	-0.139355	0.102173	1	-1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A02003503	AHRS-CALIBRATION-v2	2016/11/14-08:08:38	2016/11/15-05:07:38	A02003504	102	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.009988	-0.002118	-0.019920	8.66	8.66	8.66	-0.111217	0.12374	-0.117854	0.117102	0.113513	-0.103636	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01521549	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521550	102	2	OK		False	0.0	0.001	0.001	0.001	0.009988	-0.002118	-0.019920	8.66	8.66	8.66	-0.111217	0.12374	-0.117854	0.117102	0.113513	-0.103636	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01521495	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521496	103	1	OK		False	0.0	0.001	0.001	0.001	0.005132	-0.000158	-0.027590	8.66	8.66	8.66	-0.152855	0.079860	-0.171346	0.061370	0.07639750	-0.14593600	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01553595	AHRS-CALIBRATION-v3	2017/02/03-02:51:23	2017/02/03-02:51:23	A01553596	105	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.0060439	-0.0052949	-0.00096123	8.66	8.66	8.66	-1.0274	0.97264	-1.0241	0.97592	0.97637	-1.0236	0.96412	-0.0082633	-0.0038008	-0.0082633	0.97116	0.0056293	-0.0038008	0.0056293	1.0681	1	0	0	0	1	0	0	0	1	1.0038	-0.0022463	-0.013515	-0.0022463	0.99215	0.011086	-0.013515	0.011086	1.0044
A01551667	AHRS-CALIBRATION-v1	2017/02/03-02:51:23	2017/02/03-02:51:23	A01551668	105	2	OK		False	0.0	0.001	0.001	0.001	0.0060439	-0.0052949	-0.00096123	8.66	8.66	8.66	-1.0274	0.97264	-1.0241	0.97592	0.97637	-1.0236	0.96412	-0.0082633	-0.0038008	-0.0082633	0.97116	0.0056293	-0.0038008	0.0056293	1.0681	1	0	0	0	1	0	0	0	1	1.0038	-0.0022463	-0.013515	-0.0022463	0.99215	0.011086	-0.013515	0.011086	1.0044
A01553597	AHRS-CALIBRATION-v3	2017/02/03-10:34:23	2017/02/03-10:34:23	A01553598	107	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.002364	0.0062311	-0.0099114	8.66	8.66	8.66	-1.0168	0.98318	-1.0227	0.97725	0.98247	-1.0175	0.97162	-0.0057357	-0.00083955	-0.0057357	0.9714	0.0041594	-0.00083955	0.0041594	1.0596	1	0	0	0	1	0	0	0	1	1.0012	-0.027176	-0.0071835	-0.027176	1.0023	-0.010587	-0.0071835	-0.010587	0.99733
A01551665	AHRS-CALIBRATION-v1	2017/02/03-10:34:23	2017/02/03-10:34:23	A01551666	107	2	OK		False	0.0	0.001	0.001	0.001	0.002364	0.0062311	-0.0099114	8.66	8.66	8.66	-1.0168	0.98318	-1.0227	0.97725	0.98247	-1.0175	0.97162	-0.0057357	-0.00083955	-0.0057357	0.9714	0.0041594	-0.00083955	0.0041594	1.0596	1	0	0	0	1	0	0	0	1	1.0012	-0.027176	-0.0071835	-0.027176	1.0023	-0.010587	-0.0071835	-0.010587	0.99733
A01521493	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521494	108	1	OK		False	0.0	0.001	0.001	0.001	0.010967	-0.011413	-0.002760	8.66	8.66	8.66	-0.098099	0.127424	-0.120048	0.105475	0.1212350	-0.0889759	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A02019439	AHRS-CALIBRATION-v3	2018/07/20-12:36:34	2018/07/20-12:36:34	A02019440	110	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0081879	0.0092011	-0.049204	8.66	8.66	8.66	-0.98837	1.0116	-0.99103	1.009	1.0001	-0.9999	0.95537	-0.0064834	-0.0030933	-0.0064834	0.96807	0.0018006	-0.0030933	0.0018006	1.0813	1	0	0	0	1	0	0	0	1	1.0011	-0.033281	0.002279	-0.033281	1.0055	0.0054902	0.002279	0.0054902	0.99454
A01521527	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521528	110	2	OK		False	0.0	0.001	0.001	0.001	0.009246	0.008754	-0.069230	8.66	8.66	8.66	-0.106124	0.130309	-0.109347	0.127086	0.1205230	-0.0989818	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01553599	AHRS-CALIBRATION-v3	2017/02/16-11:51:43	2017/02/16-11:51:43	A01553600	111	1	OK	4.1	False	0.0	0.001	0.001	0.001	-0.0057951	-0.0071086	0.029575	8.66	8.66	8.66	-1.0391	0.96088	-1.048	0.95198	0.97036	-1.0296	0.97686	-0.0066608	0.0029695	-0.0066608	0.96657	0.0018345	0.0029695	0.0018345	1.0592	1	0	0	0	1	0	0	0	1	1.0057	-0.020466	-0.0013818	-0.020466	1.002	0.014334	-0.0013818	0.014334	0.99294
A01551648	AHRS-CALIBRATION-v1	2017/02/16-11:51:43	2017/02/16-11:51:43	A01551649	111	2	OK		False	0.0	0.001	0.001	0.001	-0.0057951	-0.0071086	0.029575	8.66	8.66	8.66	-1.0391	0.96088	-1.048	0.95198	0.97036	-1.0296	0.97686	-0.0066608	0.0029695	-0.0066608	0.96657	0.0018345	0.0029695	0.0018345	1.0592	1	0	0	0	1	0	0	0	1	1.0057	-0.020466	-0.0013818	-0.020466	1.002	0.014334	-0.0013818	0.014334	0.99294
A02019441	AHRS-CALIBRATION-v3	2018/07/20-11:59:43	2018/07/20-11:59:43	A02019442	112	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.018113	0.0080451	-0.010996	8.66	8.66	8.66	-1.0282	0.97182	-1.0336	0.96636	0.9849	-1.0151	0.94499	-0.0061771	0.0050752	-0.0061771	0.97901	0.0070275	0.0050752	0.0070275	1.081	1	0	0	0	1	0	0	0	1	1.0043	0.017776	-0.0057845	0.017776	1.0001	-0.0026286	-0.0057845	-0.0026286	0.99597
A02005133	AHRS-CALIBRATION-v2	2017/10/17-02:45:00	2017/10/17-02:45:00	A02005134	113	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.008857	-0.005959	-0.009255	8.66	8.66	8.66	-0.943578	1.056422	-0.968000	1.031999	0.98776	-1.0122	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01553601	AHRS-CALIBRATION-v3	2017/02/03-12:15:30	2017/02/03-12:15:30	A01553602	113	2	OK	4.1	False	0.0	0.001	0.001	0.001	0.008857	-0.0059585	-0.0092547	8.66	8.66	8.66	-0.94358	1.0564	-0.968	1.032	1.0106	-0.98942	0.95534	-0.0037264	-0.0033046	-0.0037264	0.95605	0.0018848	-0.0033046	0.0018848	1.0949	1	0	0	0	1	0	0	0	1	1.0061	0.028925	-0.0053415	0.028925	0.99449	0.02642	-0.0053415	0.02642	1.001
A01551654	AHRS-CALIBRATION-v1	2017/02/03-12:15:30	2017/02/03-12:15:30	A01551655	113	3	OK		False	0.0	0.001	0.001	0.001	0.008857	-0.0059585	-0.0092547	8.66	8.66	8.66	-0.94358	1.0564	-0.968	1.032	1.0106	-0.98942	0.95534	-0.0037264	-0.0033046	-0.0037264	0.95605	0.0018848	-0.0033046	0.0018848	1.0949	1	0	0	0	1	0	0	0	1	1.0061	0.028925	-0.0053415	0.028925	0.99449	0.02642	-0.0053415	0.02642	1.001
A02019443	AHRS-CALIBRATION-v3	2018/07/20-12:20:49	2018/07/20-12:20:49	A02019444	114	1	OK	CLB	False	0.0	0.001	0.001	0.001	-0.015411	-0.0079553	0.023845	8.66	8.66	8.66	-0.97636	1.0236	-0.97283	1.0272	1.0083	-0.99165	0.96512	-0.0068002	0.0007367	-0.0068002	0.97031	0.006384	0.0007367	0.006384	1.0679	1	0	0	0	1	0	0	0	1	0.99131	-0.024255	0.0054005	-0.024255	1.0133	-0.00050558	0.0054005	-0.00050558	0.99612
A01521523	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521524	114	2	OK		False	0.0	0.001	0.001	0.001	0.007095	0.002893	-0.023990	8.66	8.66	8.66	-0.090880	0.137180	-0.086797	0.141263	0.12503199	-0.0877132	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01557647	AHRS-CALIBRATION-v2	2017/07/11-09:47:44	2017/07/11-09:47:44	A01557648	116	1	OK	4.1	False	0.0	0.001	0.001	0.001	-0.009000	0.034000	1.981000	8.66	8.66	8.66	-0.118531	0.092466	-0.150456	0.060541	0.98299289	-1.01700711	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A02085985	AHRS-CALIBRATION-v2	2017/07/11-08:47:44	2017/07/11-08:47:44	A02085986	116	2	OK	4.1	False	0.0	0.001	0.001	0.001	0	0	0	8.66	8.66	8.66	-0.118531	0.092466	-0.150456	0.060541	0.98299289	-1.01700711	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A02019445	AHRS-CALIBRATION-v3	2018/07/20-12:30:13	2018/07/20-12:30:13	A02019446	117	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0087931	-0.0091377	0.036013	8.66	8.66	8.66	-1.0302	0.96985	-1.0334	0.96661	0.97388	-1.0261	0.96966	-0.0066263	0.00015013	-0.0066263	0.97401	0.00048405	0.00015013	0.00048405	1.0589	1	0	0	0	1	0	0	0	1	1.0086	-0.01996	-0.00096993	-0.01996	0.99725	-0.0015982	-0.00096993	-0.0015982	0.99462
A01521521	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521522	117	2	OK		False	0.0	0.001	0.001	0.001	-0.001029	-0.000814	-0.008570	8.66	8.66	8.66	-0.144535	0.090856	-0.149113	0.086279	0.08228870	-0.1387120	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01436056	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01436057	118	1	OK		False	0.0	0.001	0.001	0.001	0.000000	0.000000	0.000000	8.66	8.66	8.66	-0.159437	0.155541	-0.156107	0.158872	1.00000000	-1.00000000	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01434145	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01434146	118	2	OK		False	0.0	0.001	0.001	0.001	0.000000	0.000000	0.000000	8.66	8.66	8.66	-0.159437	0.155541	-0.156107	0.158872	1.00000000	-1.00000000																			1	0	0	0	1	0	0	0	1
A01434147	AHRS-CALIBRATION-v1	2016/04/21-10:00:00	2016/04/21-10:00:00	A01434148	118	3	OK		False																																											
A01553603	AHRS-CALIBRATION-v3	2017/02/01-09:27:32	2017/02/01-09:27:32	A01553604	121	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.0096915	-0.0089322	0.022615	8.66	8.66	8.66	-1.027	0.97302	-1.033	0.96704	0.97588	-1.0241	0.96053	-0.008336	-0.0034826	-0.008336	0.97273	0.0028118	-0.0034826	0.0028118	1.0704	1	0	0	0	1	0	0	0	1	1.0066	0.011785	0.015038	0.011785	0.99303	0.0065934	0.015038	0.0065934	1.0008
A01551679	AHRS-CALIBRATION-v2	2017/02/01-09:27:32	2017/02/01-09:27:32	A01551680	121	2	OK		False	0.0	0.001	0.001	0.001	0.0096915	-0.0089322	0.022615	8.66	8.66	8.66	-1.027	0.97302	-1.033	0.96704	0.97588	-1.0241	0.96053	-0.008336	-0.0034826	-0.008336	0.97273	0.0028118	-0.0034826	0.0028118	1.0704	1	0	0	0	1	0	0	0	1	1.0066	0.011785	0.015038	0.011785	0.99303	0.0065934	0.015038	0.0065934	1.0008
A01553605	AHRS-CALIBRATION-v3	2017/02/03-01:27:08	2017/02/03-01:27:08	A01553606	122	1	OK	4.1	False	0.0	0.001	0.001	0.001	-0.0025114	0.00039712	0.0033047	8.66	8.66	8.66	-1.0251	0.97491	-1.029	0.97097	0.97725	-1.0227	0.96043	-0.0074825	0.0002947	-0.0074825	0.96055	-0.001675	0.0002947	-0.001675	1.084	1	0	0	0	1	0	0	0	1	0.99358	-0.010206	0.0080723	-0.010206	1.0049	0.0067376	0.0080723	0.0067376	1.0018
A01551661	AHRS-CALIBRATION-v1	2017/02/03-01:27:08	2017/02/03-01:27:08	A01551662	122	2	OK		False	0.0	0.001	0.001	0.001	-0.0025114	0.00039712	0.0033047	8.66	8.66	8.66	-1.0251	0.97491	-1.029	0.97097	0.97725	-1.0227	0.96043	-0.0074825	0.0002947	-0.0074825	0.96055	-0.001675	0.0002947	-0.001675	1.084	1	0	0	0	1	0	0	0	1	0.99358	-0.010206	0.0080723	-0.010206	1.0049	0.0067376	0.0080723	0.0067376	1.0018
A02009799	AHRS-CALIBRATION-v3	2017/02/20-02:01:18	2017/02/20-02:01:18	A02009800	123	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0085591	-0.021815	0.017738	8.66	8.66	8.66	-1.0095	0.99049	-1.0122	0.98776	0.98135	-1.0187	1.0014	-0.015754	-0.0031568	-0.015754	0.99526	0.012848	-0.0031568	0.012848	1.0037	1	0	0	0	1	0	0	0	1	0.97849	-0.040574	0.020807	-0.040574	1.0073	0.0061443	0.020807	0.0061443	1.0167
