DETOID	DETID	DETTIME	DUID	FLOORID	PMTID	CABLEPOS	DUUPI	DOMUPI	CLBUPI	PMTUPI	DUSER	DOMSER	CLBSER	PMTSER	DOMID
D_ORCA006	49	1/26/2020 5:30:00 PM	1	4	21	21	3/DU-A:FR/1.22	3.4/CH50C/4.294	3.4.3.2/V2-2-1/2.240	3.4.2.3/HAMA-R12199/2.10847	22	294	240	10847	808974773
D_ORCA006	49	1/26/2020 5:30:00 PM	1	4	22	22	3/DU-A:FR/1.22	3.4/CH50C/4.294	3.4.3.2/V2-2-1/2.240	3.4.2.3/HAMA-R12199/2.14674	22	294	240	14674	808974773
D_ORCA006	49	1/26/2020 5:30:00 PM	1	4	23	23	3/DU-A:FR/1.22	3.4/CH50C/4.294	3.4.3.2/V2-2-1/2.240	3.4.2.3/HAMA-R12199/2.14684	22	294	240	14684	808974773
D_ORCA006	49	1/26/2020 5:30:00 PM	1	4	24	24	3/DU-A:FR/1.22	3.4/CH50C/4.294	3.4.3.2/V2-2-1/2.240	3.4.2.3/HAMA-R12199/2.14672	22	294	240	14672	808974773
D_ORCA006	49	1/26/2020 5:30:00 PM	1	4	25	25	3/DU-A:FR/1.22	3.4/CH50C/4.294	3.4.3.2/V2-2-1/2.240	3.4.2.3/HAMA-R12199/2.8723	22	294	240	8723	808974773
D_ORCA006	49	1/26/2020 5:30:00 PM	1	4	26	26	3/DU-A:FR/1.22	3.4/CH50C/4.294	3.4.3.2/V2-2-1/2.240	3.4.2.3/HAMA-R12199/2.14680	22	294	240	14680	808974773
D_ORCA006	49	1/26/2020 5:30:00 PM	1	4	27	27	3/DU-A:FR/1.22	3.4/CH50C/4.294	3.4.3.2/V2-2-1/2.240	3.4.2.3/HAMA-R12199/2.14682	22	294	240	14682	808974773
D_ORCA006	49	1/26/2020 5:30:00 PM	1	4	28	28	3/DU-A:FR/1.22	3.4/CH50C/4.294	3.4.3.2/V2-2-1/2.240	3.4.2.3/HAMA-R12199/2.8726	22	294	240	8726	808974773
D_ORCA006	49	1/26/2020 5:30:00 PM	1	4	29	29	3/DU-A:FR/1.22	3.4/CH50C/4.294	3.4.3.2/V2-2-1/2.240	3.4.2.3/HAMA-R12199/2.8715	22	294	240	8715	808974773
D_ORCA006	49	1/26/2020 5:30:00 PM	1	4	30	30	3/DU-A:FR/1.22	3.4/CH50C/4.294	3.4.3.2/V2-2-1/2.240	3.4.2.3/HAMA-R12199/2.8716	22	294	240	8716	808974773
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	-1	-1	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	//.	22	295	76		808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	0	0	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.13351	22	295	76	13351	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	1	1	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.13357	22	295	76	13357	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	2	2	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.13276	22	295	76	13276	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	3	3	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.13275	22	295	76	13275	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	4	4	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.13282	22	295	76	13282	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	5	5	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.13281	22	295	76	13281	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	6	6	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.13273	22	295	76	13273	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	7	7	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.13271	22	295	76	13271	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	8	8	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.13280	22	295	76	13280	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	9	9	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.13270	22	295	76	13270	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	10	10	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.13277	22	295	76	13277	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	11	11	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.13278	22	295	76	13278	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	12	12	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.8721	22	295	76	8721	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	13	13	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.8728	22	295	76	8728	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	14	14	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.8727	22	295	76	8727	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	15	15	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.14683	22	295	76	14683	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	16	16	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.8722	22	295	76	8722	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	17	17	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.8717	22	295	76	8717	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	18	18	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.8719	22	295	76	8719	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	19	19	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.8724	22	295	76	8724	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	20	20	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.14681	22	295	76	14681	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	21	21	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.8713	22	295	76	8713	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	22	22	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.14679	22	295	76	14679	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	23	23	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.14673	22	295	76	14673	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	24	24	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.8714	22	295	76	8714	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	25	25	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.14678	22	295	76	14678	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	26	26	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.8720	22	295	76	8720	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	27	27	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.14676	22	295	76	14676	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	28	28	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.8718	22	295	76	8718	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	29	29	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.8725	22	295	76	8725	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	5	30	30	3/DU-A:FR/1.22	3.4/CH48C/4.295	3.4.3.2/V2-2-1/2.76	3.4.2.3/HAMA-R12199/2.13288	22	295	76	13288	808979567
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	-1	-1	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	//.	22	296	582		809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	0	0	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.15521	22	296	582	15521	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	1	1	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.15510	22	296	582	15510	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	2	2	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.11614	22	296	582	11614	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	3	3	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.15524	22	296	582	15524	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	4	4	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.15502	22	296	582	15502	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	5	5	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.15503	22	296	582	15503	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	6	6	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.11615	22	296	582	11615	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	7	7	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.15519	22	296	582	15519	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	8	8	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.15518	22	296	582	15518	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	9	9	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.15509	22	296	582	15509	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	10	10	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.15504	22	296	582	15504	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	11	11	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.15508	22	296	582	15508	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	12	12	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.7604	22	296	582	7604	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	13	13	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.7597	22	296	582	7597	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	14	14	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.7561	22	296	582	7561	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	15	15	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.7566	22	296	582	7566	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	16	16	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.7595	22	296	582	7595	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	17	17	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.7600	22	296	582	7600	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	18	18	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.7598	22	296	582	7598	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	19	19	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.7599	22	296	582	7599	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	20	20	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.7593	22	296	582	7593	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	21	21	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.7467	22	296	582	7467	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	22	22	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.7594	22	296	582	7594	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	23	23	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.7466	22	296	582	7466	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	24	24	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.7591	22	296	582	7591	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	25	25	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.7572	22	296	582	7572	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	26	26	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.7596	22	296	582	7596	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	27	27	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.7465	22	296	582	7465	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	28	28	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.7470	22	296	582	7470	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	29	29	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.7620	22	296	582	7620	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	6	30	30	3/DU-A:FR/1.22	3.4/CH46C/4.296	3.4.3.2/V2-2-1/2.582	3.4.2.3/HAMA-R12199/2.7571	22	296	582	7571	809544061
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	-1	-1	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	//.	22	282	457		808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	0	0	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.3215	22	282	457	3215	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	1	1	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.3318	22	282	457	3318	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	2	2	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.3012	22	282	457	3012	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	3	3	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.7008	22	282	457	7008	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	4	4	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/1.1407	22	282	457	1407	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	5	5	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/1.1379	22	282	457	1379	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	6	6	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.2923	22	282	457	2923	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	7	7	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/1.1376	22	282	457	1376	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	8	8	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.6330	22	282	457	6330	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	9	9	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/1.1348	22	282	457	1348	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	10	10	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.6812	22	282	457	6812	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	11	11	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.4679	22	282	457	4679	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	12	12	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.10643	22	282	457	10643	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	13	13	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.2053	22	282	457	2053	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	14	14	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.10639	22	282	457	10639	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	15	15	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.2247	22	282	457	2247	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	16	16	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/1.1281	22	282	457	1281	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	17	17	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.2051	22	282	457	2051	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	18	18	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.2047	22	282	457	2047	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	19	19	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.2054	22	282	457	2054	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	20	20	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.10637	22	282	457	10637	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	21	21	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.2240	22	282	457	2240	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	22	22	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.2226	22	282	457	2226	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	23	23	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.4128	22	282	457	4128	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	24	24	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.5532	22	282	457	5532	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	25	25	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.4723	22	282	457	4723	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	26	26	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.10896	22	282	457	10896	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	27	27	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.10908	22	282	457	10908	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	28	28	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.3948	22	282	457	3948	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	29	29	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.2983	22	282	457	2983	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	7	30	30	3/DU-A:FR/1.22	3.4/CH44C/3.282	3.4.3.2/V2-2-1/2.457	3.4.2.3/HAMA-R12199/2.5208	22	282	457	5208	808488990
D_ORCA006	49	1/26/2020 5:30:00 PM	1	8	-1	-1	3/DU-A:FR/1.22	3.4/CH42C/3.283	3.4.3.2/V2-2-1/2.131	//.	22	283	131		808964815
D_ORCA006	49	1/26/2020 5:30:00 PM	1	8	0	0	3/DU-A:FR/1.22	3.4/CH42C/3.283	3.4.3.2/V2-2-1/2.131	3.4.2.3/HAMA-R12199/2.3694	22	283	131	3694	808964815
D_ORCA006	49	1/26/2020 5:30:00 PM	1	8	1	1	3/DU-A:FR/1.22	3.4/CH42C/3.283	3.4.3.2/V2-2-1/2.131	3.4.2.3/HAMA-R12199/2.4489	22	283	131	4489	808964815
D_ORCA006	49	1/26/2020 5:30:00 PM	1	8	2	2	3/DU-A:FR/1.22	3.4/CH42C/3.283	3.4.3.2/V2-2-1/2.131	3.4.2.3/HAMA-R12199/1.1513	22	283	131	1513	808964815
D_ORCA006	49	1/26/2020 5:30:00 PM	1	8	3	3	3/DU-A:FR/1.22	3.4/CH42C/3.283	3.4.3.2/V2-2-1/2.131	3.4.2.3/HAMA-R12199/1.1523	22	283	131	1523	808964815
D_ORCA006	49	1/26/2020 5:30:00 PM	1	8	4	4	3/DU-A:FR/1.22	3.4/CH42C/3.283	3.4.3.2/V2-2-1/2.131	3.4.2.3/HAMA-R12199/2.7124	22	283	131	7124	808964815
D_ORCA006	49	1/26/2020 5:30:00 PM	1	8	5	5	3/DU-A:FR/1.22	3.4/CH42C/3.283	3.4.3.2/V2-2-1/2.131	3.4.2.3/HAMA-R12199/2.5657	22	283	131	5657	808964815
D_ORCA006	49	1/26/2020 5:30:00 PM	1	8	6	6	3/DU-A:FR/1.22	3.4/CH42C/3.283	3.4.3.2/V2-2-1/2.131	3.4.2.3/HAMA-R12199/2.2836	22	283	131	2836	808964815
D_ORCA006	49	1/26/2020 5:30:00 PM	1	8	7	7	3/DU-A:FR/1.22	3.4/CH42C/3.283	3.4.3.2/V2-2-1/2.131	3.4.2.3/HAMA-R12199/2.7133	22	283	131	7133	808964815
D_ORCA006	49	1/26/2020 5:30:00 PM	1	8	8	8	3/DU-A:FR/1.22	3.4/CH42C/3.283	3.4.3.2/V2-2-1/2.131	3.4.2.3/HAMA-R12199/2.4887	22	283	131	4887	808964815
D_ORCA006	49	1/26/2020 5:30:00 PM	1	8	9	9	3/DU-A:FR/1.22	3.4/CH42C/3.283	3.4.3.2/V2-2-1/2.131	3.4.2.3/HAMA-R12199/2.2839	22	283	131	2839	808964815
D_ORCA006	49	1/26/2020 5:30:00 PM	1	8	10	10	3/DU-A:FR/1.22	3.4/CH42C/3.283	3.4.3.2/V2-2-1/2.131	3.4.2.3/HAMA-R12199/2.2638	22	283	131	2638	808964815
D_ORCA006	49	1/26/2020 5:30:00 PM	1	8	11	11	3/DU-A:FR/1.22	3.4/CH42C/3.283	3.4.3.2/V2-2-1/2.131	3.4.2.3/HAMA-R12199/2.811	22	283	131	811	808964815
D_ORCA006	49	1/26/2020 5:30:00 PM	1	8	12	12	3/DU-A:FR/1.22	3.4/CH42C/3.283	3.4.3.2/V2-2-1/2.131	3.4.2.3/HAMA-R12199/2.2044	22	283	131	2044	808964815
D_ORCA006	49	1/26/2020 5:30:00 PM	1	8	13	13	3/DU-A:FR/1.22	3.4/CH42C/3.283	3.4.3.2/V2-2-1/2.131	3.4.2.3/HAMA-R12199/2.2048	22	283	131	2048	808964815
