dx,dy,dz,phi,theta,azimuth,elevation,utm_easting,utm_northing,utm_z,utm_zone,utm_reference_elipsoid,det_latitude,det_longitude,meridian_convergence,year,month,day,hour,min,sec,eq_ra,eq_dec,y2000
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,0.8801760323449231,0.6334068163682908,False
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,1.8749664769042431,0.6334068163682908,False
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,2.8697569243974113,0.6334068163682908,False
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,3.8645473689567313,0.6334068163682908,False
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,4.859337813516051,0.6334068163682908,False
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,5.854128258075371,0.6334068163682908,False
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,0.5657333954551047,0.6334068163682908,False
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,1.5605238400144248,0.6334068163682908,False
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,2.5553872082706306,0.6334068163682908,False
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,3.5501776528299507,0.6334068163682908,False
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,4.544968097389271,0.6334068163682908,False
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,5.53975854194859,0.6334068163682908,False
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,0.25136367932832393,0.6334068163682908,False
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,1.2461541238876448,0.6334068163682908,False
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,2.2409445684469866,0.6334068163682908,False
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,3.2357350159401537,0.6334068163682908,False
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,4.230525460499473,0.6334068163682908,False
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,5.225388825821821,0.6334068163682908,False
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,5.18207729582502,0.6329640911458214,True
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,6.176294145953055,0.6324101880723889,True
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,0.8872458788814848,0.6327632699914231,True
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,1.8818967257379757,0.6337023587512545,True
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,2.8771899551819016,0.6343725912568796,True
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,3.8726675962755404,0.6341629830109884,True
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,4.867702206345414,0.6332645289356484,True
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,5.862072481117245,0.6324956838988973,True
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,0.5729759717641647,0.632556042686668,True
0.0,0.0,-1.0,0.0,3.141592653589793,0.0,3.141592653589793,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,1.567420399396313,0.6333908279300348,True
